QGC WPL 110
0	1	0	16	0	5	0	0	15.7623534263852179	78.0395257472991943	0	1
1	0	3	16	0	5	0	0	15.7622295215917489	78.0399978160858154	20	1
2	0	3	16	0	5	0	0	15.762436029538847	78.0388069152832031	20	1
3	0	3	16	0	5	0	0	15.762436029538847	78.0388069152832031	20	1
4	0	3	16	0	5	0	0	15.7625496088202084	78.0380129814147949	20	1
5	0	3	16	0	5	0	0	15.762632211894001	78.0373585224151611	20	1
6	0	3	16	0	5	0	0	15.7626115611287076	78.0365860462188721	20	1
7	0	3	16	0	5	0	0	15.7625599342062657	78.0361032485961914	20	1
8	0	3	16	0	5	0	0	15.7625496088202084	78.0356848239898682	20	1
9	0	3	16	0	5	0	0	15.7621262675394149	78.0357921123504639	20	1
10	0	3	16	0	5	0	0	15.7618474813357778	78.0359101295471191	20	1
11	0	3	16	0	5	0	0	15.7614860912426877	78.036189079284668	20	1
12	0	3	16	0	5	0	0	15.7612382805213258	78.0365216732025146	20	1
13	0	3	16	0	5	0	0	15.761000794962797	78.0367469787597656	20	1
14	0	3	16	0	5	0	0	15.7607323326925268	78.0368328094482422	20	1
15	0	3	16	0	5	0	0	15.7604741955593965	78.0370151996612549	20	1
16	0	3	16	0	5	0	0	15.760205732592766	78.037261962890625	20	1
17	0	3	16	0	5	0	0	15.7597823864240638	78.0371975898742676	20	1
18	0	3	16	0	5	0	0	15.7593900160160416	78.0371975898742676	20	1
19	0	3	16	0	5	0	0	15.7592557838602829	78.0365860462188721	20	1
20	0	3	16	0	5	0	0	15.759441643744637	78.0357062816619873	20	1
21	0	3	16	0	5	0	0	15.7591731794126133	78.0352020263671875	20	1
22	0	3	16	0	5	0	0	15.7588427612858908	78.0352878570556641	20	1
23	0	3	16	0	5	0	0	15.7585433193940787	78.0352878570556641	20	1
24	0	3	16	0	5	0	0	15.7583316446868906	78.0353066325187683	20	1
25	0	3	16	0	5	0	0	15.7581225511619181	78.0353039503097534	20	1
26	0	3	16	0	5	0	0	15.7580141322123524	78.0353012681007385	20	1
27	0	3	16	0	5	0	0	15.7580347834452965	78.0350840091705322	20	1
28	0	3	16	0	5	0	0	15.7579082946104876	78.0350303649902344	20	1
29	0	3	16	0	5	0	0	15.7577714800678166	78.0350062251091003	20	1
30	0	3	16	0	5	0	0	15.7575546417358368	78.0349633097648621	20	1
31	0	3	16	0	5	0	0	15.757335221759476	78.0349633097648621	20	1
32	0	3	16	0	5	0	0	15.7571751740977533	78.0349606275558472	20	1
33	0	3	16	0	5	0	0	15.757097731635497	78.0346682667732239	20	1
34	0	3	16	0	5	0	0	15.7570744988910576	78.0344027280807495	20	1
35	0	3	16	0	5	0	0	15.7569196138602337	78.0342927575111389	20	1
36	0	3	16	0	5	0	0	15.7566382390853192	78.0343785881996155	20	1
37	0	3	16	0	5	0	0	15.7564343066652981	78.034365177154541	20	1
38	0	3	16	0	5	0	0	15.7561116283671367	78.034440279006958	20	1
39	0	3	16	0	5	0	0	15.7559877197643914	78.0346816778182983	20	1
40	0	3	16	0	5	0	0	15.7559257654346681	78.034965991973877	20	1
41	0	3	16	0	5	0	0	15.7559102768492778	78.0353415012359619	20	1
42	0	3	16	0	5	0	0	15.7558586482228122	78.0356687307357788	20	1
43	0	3	16	0	5	0	0	15.7557966938537106	78.0358672142028809	20	1
44	0	3	16	0	5	0	0	15.7559154397112167	78.036038875579834	20	1
45	0	3	16	0	5	0	0	15.7562303740404843	78.0362695455551147	20	1
46	0	3	16	0	5	0	0	15.7564007481461772	78.0362856388092041	20	1
47	0	3	16	0	5	0	0	15.7567311702467521	78.0363929271697998	20	1
48	0	3	16	0	5	0	0	15.7570667546423238	78.0364573001861572	20	1
49	0	3	16	0	5	0	0	15.7571906625866518	78.0366450548171997	20	1
50	0	3	16	0	5	0	0	15.7572164767322107	78.0370151996612549	20	1
51	0	3	16	0	5	0	0	15.7572422908744869	78.0373585224151611	20	1
52	0	3	16	0	5	0	0	15.757206151074385	78.0375248193740845	20	1
53	0	3	16	0	5	0	0	15.7570770803072406	78.037712574005127	20	1
54	0	3	16	0	5	0	0	15.7570357776444325	78.0378735065460205	20	1
55	0	3	16	0	5	0	0	15.7571906625866518	78.0380451679229736	20	1
56	0	3	16	0	5	0	0	15.757340384585163	78.0381202697753906	20	1
57	0	3	16	0	5	0	0	15.7572216395609246	78.0383026599884033	20	1
58	0	3	16	0	5	0	0	15.757128708623938	78.0385386943817139	20	1
59	0	3	16	0	5	0	0	15.757293919149177	78.03863525390625	20	1
60	0	3	16	0	5	0	0	15.7572268023895106	78.0389142036437988	20	1
61	0	3	16	0	5	0	0	15.7574384782484884	78.0390053987503052	20	1
62	0	3	16	0	5	0	0	15.7573197332815909	78.0392628908157349	20	1
63	0	3	16	0	5	0	0	15.7571648484378244	78.0396115779876709	20	1
64	0	3	16	0	5	0	0	15.7571028944672378	78.0397617816925049	20	1
65	0	3	16	0	5	0	0	15.7569376837865889	78.0401104688644409	20	1
66	0	3	16	0	5	0	0	15.7571958254160194	78.0402928590774536	20	1
67	0	3	16	0	5	0	0	15.7575572231459375	78.0405181646347046	20	1
68	0	3	16	0	5	0	0	15.7578618293044457	78.0406898260116577	20	1
69	0	3	16	0	5	0	0	15.7582232258489512	78.0408346652984619	20	1
70	0	3	16	0	5	0	0	15.7584297378713103	78.0409258604049683	20	1
71	0	3	16	0	5	0	0	15.7585691333676579	78.0407810211181641	20	1
72	0	3	16	0	5	0	0	15.7587240171402527	78.0407488346099854	20	1
73	0	3	16	0	5	0	0	15.7588530868604977	78.0408239364624023	20	1
74	0	3	16	0	5	0	0	15.7587962961936938	78.0410975217819214	20	1
75	0	3	16	0	5	0	0	15.7587859706162163	78.0413013696670532	20	1
76	0	3	16	0	5	0	0	15.7589976448497424	78.0414462089538574	20	1
77	0	3	16	0	5	0	0	15.7592402955289117	78.041655421257019	20	1
78	0	3	16	0	5	0	0	15.7594726203754902	78.0419021844863892	20	1
79	0	3	16	0	5	0	0	15.7597565726047435	78.0421489477157593	20	1
80	0	3	16	0	5	0	0	15.7598804789075899	78.0421972274780273	20	1
81	0	3	16	0	5	0	0	15.7600560127071532	78.0420577526092529	20	1
82	0	3	16	0	5	0	0	15.7602418718589377	78.0419343709945679	20	1
83	0	3	16	0	5	0	0	15.7604225680933894	78.041456937789917	20	1
84	0	3	16	0	5	0	0	15.7605516367337941	78.041081428527832	20	1
85	0	3	16	0	5	0	0	15.7606652170695014	78.0406898260116577	20	1
86	0	3	16	0	5	0	0	15.7607374954318544	78.0405235290527344	20	1
87	0	3	16	0	5	0	0	15.7611350259647907	78.0405664443969727	20	1
88	0	3	16	0	5	0	0	15.7614757658020181	78.0406147241592407	20	1
89	0	3	16	0	5	0	0	15.7617442270891246	78.0406737327575684	20	1
90	0	3	16	0	5	0	0	15.7620281761410581	78.0407220125198364	20	1
91	0	3	16	0	5	0	0	15.7622140334872398	78.0406951904296875	20	1
92	0	3	16	0	5	0	0	15.7622656604976612	78.0404645204544067	20	1
93	0	3	16	0	5	0	0	15.7622656604976612	78.0401802062988281	20	1
